Format Version,1.25,Take Name,Take 2025-06-05 03.55.40 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-06-05 03.55.41.085 PM,Capture Start Frame,158944,Total Frames in Take,4364,Total Exported Frames,4364,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,key2,key2,key2,key2,key2,key2,SyncLEDs,SyncLEDs,SyncLEDs,SyncLEDs,SyncLEDs,SyncLEDs
,ID,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6
,Parent,,,,,,,,,,,,
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
143,1.191667,8.074996,-14.720989,7.360890,33.205776,-61.598984,386.868195,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
144,1.200000,8.019960,-14.689495,7.352103,33.500256,-61.420238,386.603851,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
145,1.208333,7.993128,-14.673843,7.330211,33.820362,-61.237316,386.334717,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
146,1.216667,7.960491,-14.651123,7.310973,34.134102,-61.068012,386.091461,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
147,1.225000,7.885904,-14.619951,7.307872,34.466103,-60.860394,385.834900,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
148,1.233333,7.899509,-14.628533,7.280659,34.799252,-60.696121,385.658051,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
149,1.241667,7.950476,-14.670285,7.254906,35.172260,-60.515884,385.509064,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
150,1.250000,7.977020,-14.670674,7.227284,35.548153,-60.330154,385.380554,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
151,1.258333,7.990285,-14.718699,7.177476,35.921898,-60.163071,385.279175,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
152,1.266667,7.916819,-14.677863,7.143036,36.311752,-59.990467,385.148163,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
153,1.275000,7.901889,-14.699864,7.077868,36.684547,-59.853184,385.065918,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
154,1.283333,7.900270,-14.713548,7.036239,37.056530,-59.701637,385.017395,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
155,1.291667,7.926339,-14.771727,6.983642,37.390610,-59.604813,385.033783,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
156,1.300000,7.881490,-14.722115,6.946900,37.715706,-59.487072,384.951752,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
157,1.308333,7.859046,-14.710820,6.920673,38.012207,-59.402924,384.945709,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
158,1.316667,7.805388,-14.670908,6.899055,38.271069,-59.325512,384.900452,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
159,1.325000,7.799118,-14.655102,6.900679,38.503288,-59.257195,384.907532,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
160,1.333333,7.845249,-14.690152,6.902408,38.710712,-59.219105,384.950928,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
161,1.341667,7.819027,-14.640066,6.910178,38.894321,-59.185253,384.916229,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
162,1.350000,7.841166,-14.659172,6.918301,39.049725,-59.174667,384.968048,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
163,1.358333,7.828742,-14.634087,6.948130,39.193268,-59.173965,384.973724,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
164,1.366667,7.854311,-14.656532,6.979021,39.306404,-59.179310,385.046234,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
165,1.375000,7.863214,-14.644255,6.990899,39.412144,-59.212307,385.072144,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
166,1.383333,7.898301,-14.632210,7.019445,39.506771,-59.259945,385.164429,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
167,1.391667,7.903462,-14.595628,7.038347,39.598690,-59.308014,385.222198,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
168,1.400000,7.924612,-14.604720,7.061255,39.693111,-59.369720,385.327728,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
169,1.408333,7.989532,-14.621065,7.055502,39.781590,-59.473206,385.445007,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
170,1.416667,7.940434,-14.585538,7.083560,39.862698,-59.535290,385.503113,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
171,1.425000,7.947810,-14.571627,7.110741,39.930218,-59.616516,385.606842,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
172,1.433333,7.972648,-14.552506,7.119325,39.991322,-59.723495,385.725128,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
173,1.441667,8.020417,-14.558444,7.134892,40.052937,-59.840523,385.888947,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
174,1.450000,8.011822,-14.493662,7.167921,40.113754,-59.939621,385.974213,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
175,1.458333,7.992444,-14.464190,7.190744,40.189358,-60.025352,386.069519,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
176,1.466667,8.004056,-14.450979,7.200662,40.274555,-60.116856,386.172852,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
177,1.475000,8.034517,-14.436525,7.186270,40.367729,-60.232296,386.260895,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
178,1.483333,8.043962,-14.447462,7.186816,40.458019,-60.324276,386.361938,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
179,1.491667,8.057333,-14.463752,7.194926,40.545311,-60.420589,386.462128,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
180,1.500000,8.109337,-14.475073,7.180056,40.626438,-60.539642,386.566193,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
181,1.508333,8.103528,-14.492364,7.181557,40.697632,-60.649651,386.659515,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
182,1.516667,8.115869,-14.471098,7.190614,40.756161,-60.755791,386.713074,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
183,1.525000,8.140028,-14.470075,7.200000,40.799206,-60.860016,386.817657,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
184,1.533333,8.136145,-14.457603,7.215106,40.826488,-60.961857,386.898132,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
185,1.541667,8.151275,-14.431693,7.222627,40.845921,-61.069195,386.948669,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
186,1.550000,8.152966,-14.405412,7.251262,40.859394,-61.172062,387.020142,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
187,1.558333,8.141171,-14.391712,7.280437,40.862621,-61.282814,387.071106,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
188,1.566667,8.172143,-14.394339,7.280267,40.864285,-61.432182,387.126160,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
189,1.575000,8.171840,-14.396073,7.312763,40.866425,-61.541000,387.163879,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
190,1.583333,8.177174,-14.379311,7.331402,40.867786,-61.663979,387.182220,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
191,1.591667,8.170004,-14.366787,7.366207,40.862957,-61.778065,387.206848,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
192,1.600000,8.143808,-14.364016,7.393406,40.865456,-61.893684,387.208313,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
193,1.608333,8.131888,-14.360125,7.424479,40.862053,-62.008297,387.208710,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
194,1.616667,8.111847,-14.367774,7.441801,40.862640,-62.140995,387.200928,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
195,1.625000,8.091545,-14.356161,7.472504,40.857822,-62.260433,387.185059,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
196,1.633333,8.058774,-14.350016,7.503216,40.855625,-62.372440,387.165039,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
197,1.641667,8.101964,-14.345605,7.509514,40.854996,-62.524586,387.148010,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
198,1.650000,8.084145,-14.321336,7.510287,40.852539,-62.658482,387.093781,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
199,1.658333,8.085753,-14.309970,7.539628,40.855495,-62.768967,387.076935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
200,1.666667,8.079692,-14.295352,7.568391,40.863403,-62.875183,387.052582,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
201,1.675000,8.091788,-14.302881,7.589077,40.879822,-62.991299,387.048096,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
202,1.683333,8.068148,-14.251548,7.598813,40.903500,-63.108028,386.982941,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
203,1.691667,8.128888,-14.277762,7.584510,40.944355,-63.247658,386.989899,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
204,1.700000,8.165218,-14.317627,7.592527,40.983971,-63.365631,387.042328,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
205,1.708333,8.145766,-14.289432,7.597012,41.023464,-63.475258,387.001190,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
206,1.716667,8.133979,-14.272099,7.586873,41.062248,-63.602684,386.988953,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
207,1.725000,8.141496,-14.270884,7.602077,41.099274,-63.718147,387.009644,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
208,1.733333,8.132395,-14.283077,7.613901,41.140812,-63.834503,387.022217,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
209,1.741667,8.158207,-14.288142,7.597927,41.181911,-63.971416,387.027527,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
210,1.750000,8.141163,-14.282193,7.594558,41.230717,-64.091171,387.002441,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
211,1.758333,8.148037,-14.299400,7.577004,41.282368,-64.214912,386.985596,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
212,1.766667,8.107808,-14.335155,7.577020,41.339211,-64.338669,386.969208,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
213,1.775000,8.059005,-14.306464,7.585868,41.384857,-64.450256,386.897095,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
214,1.783333,8.039960,-14.312900,7.607257,41.425442,-64.558098,386.848450,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
215,1.791667,8.037834,-14.297239,7.617030,41.456055,-64.688782,386.780304,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
216,1.800000,8.097934,-14.271528,7.598959,41.472256,-64.864510,386.709564,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
217,1.808333,8.087866,-14.254958,7.623130,41.475803,-65.011787,386.662567,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
218,1.816667,8.122739,-14.255161,7.656652,41.474926,-65.153786,386.642365,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
219,1.825000,8.137917,-14.227672,7.706217,41.474167,-65.293350,386.602081,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
220,1.833333,8.142373,-14.172212,7.743497,41.479275,-65.425842,386.539856,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
221,1.841667,8.216306,-14.215958,7.742306,41.493679,-65.606827,386.566711,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
222,1.850000,8.273348,-14.244995,7.746181,41.525539,-65.773819,386.618652,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
223,1.858333,8.266546,-14.183655,7.748258,41.559532,-65.911453,386.579834,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
224,1.866667,8.284948,-14.180752,7.762095,41.602783,-66.040222,386.624420,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
225,1.875000,8.289388,-14.186875,7.764719,41.643677,-66.184456,386.704681,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
226,1.883333,8.283257,-14.223894,7.764395,41.696575,-66.314865,386.765839,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
227,1.891667,8.340023,-14.238507,7.718548,41.741932,-66.475700,386.797058,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
228,1.900000,8.345539,-14.259771,7.725514,41.781406,-66.589310,386.850952,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
229,1.908333,8.329223,-14.265659,7.732088,41.809479,-66.697067,386.873322,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
230,1.916667,8.320306,-14.271045,7.751927,41.811985,-66.805412,386.889618,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
231,1.925000,8.367293,-14.334294,7.727504,41.794250,-66.965347,386.944183,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
232,1.933333,8.349968,-14.326366,7.745838,41.754333,-67.081123,386.941925,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
233,1.941667,8.351614,-14.298222,7.768486,41.693546,-67.203209,386.910431,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
234,1.950000,8.404433,-14.411013,7.817026,41.623569,-67.311554,387.009125,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
235,1.958333,8.358377,-14.381469,7.850085,41.555599,-67.402077,386.949554,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
236,1.966667,8.316907,-14.340379,7.873985,41.506939,-67.479317,386.871613,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
237,1.975000,8.245797,-14.300297,7.892009,41.480164,-67.541939,386.753235,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
238,1.983333,8.204650,-14.271167,7.896694,41.471600,-67.601067,386.649841,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
239,1.991667,8.201096,-14.272681,7.903622,41.477680,-67.651512,386.581940,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
240,2.000000,8.219240,-14.276822,7.917036,41.497787,-67.692276,386.515228,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
241,2.008333,8.241367,-14.282944,7.923317,41.529179,-67.729004,386.448883,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
242,2.016667,8.271226,-14.288392,7.931206,41.555313,-67.758339,386.390717,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
243,2.025000,8.288503,-14.295130,7.940511,41.580471,-67.795486,386.332367,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
244,2.033333,8.275414,-14.275944,7.953785,41.598846,-67.816498,386.261475,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
245,2.041667,8.278428,-14.287643,7.961356,41.612934,-67.841049,386.205078,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
246,2.050000,8.281804,-14.236784,7.952769,41.616455,-67.882080,386.113800,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
247,2.058333,8.262716,-14.231336,7.957987,41.622826,-67.916679,386.070251,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
248,2.066667,8.251452,-14.232334,7.964667,41.618313,-67.939308,386.031860,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
249,2.075000,8.270643,-14.233870,7.954023,41.609932,-67.973930,385.999725,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
250,2.083333,8.269179,-14.231228,7.956426,41.598988,-67.989670,385.970703,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
251,2.091667,8.261564,-14.231660,7.961516,41.587685,-68.000893,385.938385,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
252,2.100000,8.246117,-14.233822,7.963880,41.579113,-68.015488,385.918732,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
253,2.108333,8.268127,-14.233628,7.972598,41.574387,-68.012039,385.910950,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
254,2.116667,8.277899,-14.240195,7.974874,41.569035,-68.009766,385.908264,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
255,2.125000,8.311530,-14.265508,7.971324,41.564251,-68.015785,385.933563,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
256,2.133333,8.322180,-14.265989,7.962259,41.557980,-68.020752,385.952148,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
257,2.141667,8.293587,-14.255994,7.983321,41.552608,-67.984192,385.970703,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
258,2.150000,8.334844,-14.255209,7.966395,41.539539,-67.988235,386.019012,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
259,2.158333,8.317243,-14.232450,7.958999,41.528160,-67.975975,386.029480,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
260,2.166667,8.303113,-14.244804,7.984675,41.517139,-67.924454,386.085632,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
261,2.175000,8.270734,-14.248603,8.003159,41.496525,-67.889641,386.155334,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
262,2.183333,8.237867,-14.232407,8.005874,41.476398,-67.864059,386.191681,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
263,2.191667,8.238155,-14.196661,8.015187,41.443523,-67.833336,386.244385,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
264,2.200000,8.211646,-14.175795,8.018841,41.425297,-67.808937,386.283752,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
265,2.208333,8.181082,-14.168135,8.021323,41.417389,-67.786995,386.321381,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
266,2.216667,8.127458,-14.130125,8.034864,41.409679,-67.756729,386.338135,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
267,2.225000,8.117468,-14.100917,8.043011,41.406712,-67.738617,386.389832,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
268,2.233333,8.099959,-14.067284,8.046679,41.408829,-67.720428,386.438080,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
269,2.241667,8.090795,-14.023704,8.058130,41.413334,-67.702560,386.505096,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
270,2.250000,8.085068,-13.976209,8.067399,41.424660,-67.688065,386.570740,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
271,2.258333,8.075593,-13.936994,8.084053,41.445133,-67.670288,386.669098,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
272,2.266667,8.078676,-13.866986,8.082181,41.478474,-67.669807,386.755463,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
273,2.275000,8.104450,-13.854478,8.089820,41.520657,-67.673637,386.907623,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
274,2.283333,8.101974,-13.816386,8.081358,41.580578,-67.692642,387.020172,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
275,2.291667,8.118185,-13.794180,8.065728,41.646427,-67.728371,387.161346,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
276,2.300000,8.112166,-13.785431,8.049916,41.719822,-67.774422,387.299591,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
277,2.308333,8.101175,-13.797431,8.030890,41.812172,-67.824799,387.437683,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
278,2.316667,8.082914,-13.816893,8.015550,41.914230,-67.891991,387.580841,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
279,2.325000,8.049869,-13.855933,7.988174,42.021172,-67.958900,387.697723,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
280,2.333333,7.987587,-13.895961,7.951106,42.129925,-68.051895,387.791656,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
281,2.341667,7.965142,-13.922490,7.921278,42.207024,-68.152351,387.868317,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
282,2.350000,7.968015,-13.949677,7.883913,42.273491,-68.283562,387.916382,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
283,2.358333,7.938065,-13.977283,7.885224,42.315739,-68.387459,387.963165,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
284,2.366667,7.911917,-13.993409,7.882906,42.347904,-68.508774,388.003052,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
285,2.375000,7.840496,-13.931517,7.883346,42.354546,-68.635155,387.946075,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
286,2.383333,7.878470,-13.950143,7.891612,42.344940,-68.786087,387.976532,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
287,2.391667,7.877623,-13.936152,7.923796,42.320671,-68.939507,387.973755,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
288,2.400000,7.965905,-13.894703,7.929696,42.261929,-69.144142,387.973114,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
289,2.408333,8.013395,-13.883703,7.965261,42.185631,-69.357666,388.003418,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
290,2.416667,8.048385,-13.845980,8.028522,42.091644,-69.552734,388.024200,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
291,2.425000,8.142743,-13.817843,8.078404,41.984924,-69.784683,388.094269,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
292,2.433333,8.274636,-13.888180,8.135013,41.843178,-70.045586,388.329620,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
293,2.441667,8.257453,-13.810120,8.203559,41.732090,-70.275795,388.403107,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
294,2.450000,8.319740,-13.767765,8.246572,41.632423,-70.528992,388.543060,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
295,2.458333,8.413068,-13.741630,8.273923,41.548405,-70.786751,388.709167,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
296,2.466667,8.419043,-13.706312,8.302526,41.483421,-71.023163,388.845551,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
297,2.475000,8.549981,-13.832253,8.329734,41.424191,-71.270927,389.190857,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
298,2.483333,8.588856,-13.828787,8.335264,41.388771,-71.499008,389.356476,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
299,2.491667,8.595099,-13.833303,8.356552,41.363667,-71.701874,389.541473,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
300,2.500000,8.546765,-13.848774,8.379034,41.362839,-71.881081,389.695129,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
301,2.508333,8.532674,-13.877282,8.395899,41.369293,-72.045860,389.853333,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
302,2.516667,8.517975,-13.849045,8.385943,41.394199,-72.197327,389.918274,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
303,2.525000,8.511547,-13.857917,8.406063,41.442867,-72.307755,390.007080,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
304,2.533333,8.542048,-13.848063,8.395794,41.510506,-72.418022,390.033539,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
305,2.541667,8.570066,-13.904430,8.411564,41.594742,-72.487457,390.112274,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
306,2.550000,8.568403,-13.904242,8.406605,41.716042,-72.543114,390.101959,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
307,2.558333,8.550287,-13.918980,8.404304,41.866196,-72.562286,390.047058,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
308,2.566667,8.562741,-13.944823,8.390665,42.046291,-72.571114,389.997131,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
309,2.575000,8.571035,-13.954844,8.361045,42.247211,-72.573715,389.947479,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
310,2.583333,8.579978,-14.021614,8.334204,42.479630,-72.544243,389.918884,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
311,2.591667,8.520945,-13.942992,8.298313,42.716343,-72.501350,389.766174,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
312,2.600000,8.525030,-13.958637,8.268530,42.972176,-72.443596,389.704437,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
313,2.608333,8.587965,-14.044313,8.226463,43.244865,-72.377541,389.691528,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
314,2.616667,8.549207,-13.992482,8.176661,43.507507,-72.312950,389.586151,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
315,2.625000,8.553566,-13.974566,8.120232,43.772537,-72.243271,389.471344,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
316,2.633333,8.615540,-14.041824,8.075839,44.045059,-72.178452,389.478241,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
317,2.641667,8.610288,-14.056152,8.029133,44.317566,-72.104393,389.411774,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
318,2.650000,8.588743,-14.058756,8.003555,44.569626,-72.008713,389.345612,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
319,2.658333,8.567166,-14.034061,7.978527,44.800716,-71.923904,389.291901,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
320,2.666667,8.586898,-14.034881,7.932091,45.016338,-71.855148,389.241638,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
321,2.675000,8.640889,-14.114362,7.894008,45.218708,-71.799889,389.272369,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
322,2.683333,8.626066,-14.161414,7.890972,45.395954,-71.707832,389.282837,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
323,2.691667,8.548351,-14.157546,7.900676,45.545528,-71.617416,389.258698,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
324,2.700000,8.471163,-14.114811,7.893574,45.685162,-71.540916,389.145508,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
325,2.708333,8.456364,-14.103116,7.883426,45.803661,-71.489655,389.103638,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
326,2.716667,8.477604,-14.131435,7.880014,45.910061,-71.437004,389.088470,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
